!Sample_title	PI3K_1	PI3K_2	PI3K_3	PI3K_4	PI3K_5	PI3K_6	PI3K_7	PI3K_8	GFP_1	GFP_2	GFP_3	GFP_4	GFP_5	GFP_6	GFP_7	GFP_8	GFP_9	GFP_10	GFP_11
210655_s_at	6.904543	7.054564	6.916597	7.00766	6.639514	7.119191	6.960464	7.097418	6.444008	6.956586	6.639687	7.227795	6.859028	7.013909	6.804437	6.423006	6.29462	6.811403	6.251158
210656_at	3.97047	4.077806	4.019584	4.059783	3.859301	4.05088	3.896329	4.021782	4.018061	4.183623	4.215093	4.179733	4.000764	3.871862	3.966936	4.138218	4.081195	4.223271	4.192679
210657_s_at	4.302784	4.280947	4.396777	4.487011	4.230883	4.241243	4.207773	4.175911	4.252121	4.120492	4.249738	4.067876	4.167209	4.208344	4.203584	4.223911	4.248898	4.018052	4.208446
210658_s_at	5.640874	5.289211	5.159457	5.420054	5.420936	5.355463	5.398354	5.369316	5.038516	4.913738	5.480228	5.052154	4.978084	5.428299	5.36121	5.42232	5.45497	5.646691	5.549549
210659_at	3.89897	3.837373	3.944483	3.913532	3.913532	3.860179	3.911096	3.846237	3.913532	3.891754	3.981587	4.040969	4.049406	4.130332	3.904487	3.880123	3.699022	3.923526	3.933553
210660_at	4.112867	4.07721	4.230763	3.96067	4.011565	4.013372	4.083579	4.1735	4.251623	4.201263	4.324673	4.318859	4.412571	4.161733	4.01043	4.358724	4.180596	4.180596	4.025531
210661_at	3.789723	3.921773	3.835942	4.091812	3.924493	3.87844	4.005435	3.797942	3.756013	3.882004	3.812074	3.931127	3.624773	4.034064	3.841145	3.694441	3.989198	4.042407	3.856069
210662_at	3.675696	3.711864	3.748801	3.839193	3.916205	3.842066	3.920099	3.773332	3.840617	4.075717	3.969671	3.792285	3.729277	3.865371	3.756372	3.88181	3.807942	4.007253	3.905169
210663_s_at	4.537494	4.413767	4.299257	4.272952	4.472766	4.513189	4.469563	4.569237	4.526653	4.735742	4.352806	4.35386	4.375509	4.612362	4.379248	4.635041	4.647517	4.459698	4.588759
210664_s_at	3.961143	3.964391	4.144522	4.016717	4.120224	4.069135	4.046868	4.053474	4.157916	4.0768	3.992445	4.130465	4.100977	4.022536	4.12867	3.975986	3.97337	3.937859	3.874943
210665_at	3.661245	3.751175	3.717034	3.634643	3.874058	3.70011	3.774372	3.630352	3.743091	3.703363	3.935289	3.650581	3.589022	3.772672	3.723221	3.806469	3.743091	3.579503	3.747681
210666_at	4.93048	4.839767	4.887123	4.534	4.636026	4.710238	4.880639	4.7015	5.340325	4.877244	5.077887	5.244164	5.056208	4.933702	5.238458	5.499386	4.7977	5.243407	5.091755
210667_s_at	6.86591	7.237034	6.947408	6.997807	7.148283	6.745689	6.785097	7.029409	6.533115	6.448322	5.838763	6.285559	6.345785	6.436808	6.150791	6.407052	6.193145	5.646805	5.665178
210669_at	4.423416	4.278741	4.637344	4.464103	4.519796	4.321735	4.40574	4.431683	4.66274	4.856981	4.689299	5.247189	4.964318	5.011905	4.999166	4.472904	4.703287	4.535929	4.811244
210670_at	3.763775	3.797825	3.806793	3.873284	3.897919	3.785156	3.797796	3.870304	3.80816	3.897919	3.897919	3.773823	3.990096	3.898519	3.945829	3.920737	4.064744	3.973786	3.968494
210671_x_at	4.400176	4.420436	4.30504	4.427929	4.319941	4.463639	4.514718	4.614165	4.128382	4.273912	4.009146	4.30268	4.456221	4.572613	4.386249	4.316389	4.552015	4.400989	4.400358
210672_s_at	5.391223	5.524161	5.316473	5.271999	5.322725	5.385324	5.292955	5.247351	5.384404	5.396512	5.29613	5.437287	5.246924	5.377372	5.244663	5.396118	5.262474	4.971917	5.284552
210673_x_at	4.229846	4.186861	4.123324	4.262511	4.268178	4.214013	4.298321	4.180924	4.338995	4.180924	4.168357	4.276906	4.180924	4.170052	4.187145	4.105873	4.154894	4.194833	4.046841
210674_s_at	3.878684	3.996975	4.057552	3.9217	4.115512	3.968588	3.939961	3.846578	4.160373	3.842335	4.0041	3.840588	4.051558	4.203896	3.967845	4.016506	3.987533	4.091734	3.968274
210675_s_at	4.015657	4.179468	4.185726	4.064373	4.220531	4.211158	4.202874	4.014086	4.196559	4.069141	4.196559	4.235602	4.111342	4.196559	4.077461	4.199279	4.316588	4.294751	4.257785
210676_x_at	8.12323	7.871127	7.971717	7.980548	8.018616	7.951735	8.187461	7.917916	8.402879	8.422993	8.673796	8.402292	8.794275	8.591638	8.397105	8.101106	8.370539	8.488175	9.097833
210677_at	4.117591	4.043975	4.176576	3.974815	3.995243	3.995243	3.9944	4.020594	4.313739	3.973814	3.961201	3.939424	3.921331	4.054873	4.093119	4.262582	3.952886	3.992039	3.932369
210678_s_at	6.34311	6.363342	6.34311	6.531742	6.368296	6.693394	6.627914	6.696303	6.136565	6.305084	5.867484	5.730938	6.183024	6.112227	6.181551	6.004178	6.16005	5.977034	6.358409
210679_x_at	5.438903	5.2411	5.3474	5.388496	5.337065	5.235638	5.68824	5.340196	6.265585	6.490716	6.841366	6.468871	6.54914	6.422812	6.742323	6.327434	6.15887	6.686752	6.558967
210680_s_at	4.026965	3.866049	4.251976	3.877661	3.950052	3.855693	3.940519	3.812656	4.061023	4.088847	3.982681	4.009683	4.159099	4.030144	3.967163	3.97097	4.041399	3.950052	3.964222
210681_s_at	7.808545	7.864625	7.519883	7.957321	7.434814	7.864916	7.98697	7.70845	7.724482	8.291824	7.754013	7.885362	8.115633	7.996194	7.895326	8.193386	8.170698	7.928581	8.254477
210682_at	4.245495	4.213791	4.10596	3.974227	4.148942	4.222192	4.207585	4.207585	4.295175	4.20721	4.542951	4.198591	4.075635	4.321677	4.276536	4.102901	4.18342	4.206994	4.171369
210683_at	4.141516	4.021139	4.12203	4.072198	3.971854	4.03411	3.891094	4.162296	3.939045	4.129673	3.930323	3.880318	3.864208	3.873224	3.859706	3.836533	3.924667	3.822798	3.815361
210684_s_at	4.537248	4.257589	4.486729	4.254983	4.347325	4.263324	4.368145	4.464348	4.449295	4.680655	4.42191	4.480025	4.584421	4.664852	4.348246	4.36765	4.457298	4.218243	4.296831
210685_s_at	6.070283	5.99448	5.892087	6.157207	6.246256	6.027213	6.072706	6.067413	6.001418	6.127071	6.242417	6.157207	6.037138	6.153956	6.369429	6.247509	6.180489	6.166865	6.518414
210686_x_at	6.637932	5.905072	6.123883	5.954008	6.39618	6.449875	6.6877	6.264997	8.310221	8.22304	8.535931	8.460949	8.548996	8.565796	8.178225	8.336901	8.169432	8.30261	8.763214
210687_at	4.01106	4.040102	4.095363	4.155313	4.183765	3.949788	3.938515	4.138084	4.196559	4.165347	4.47648	4.383693	4.414837	4.196559	4.182229	4.189188	4.282176	4.675894	4.360704
210688_s_at	4.584171	4.27217	4.432956	4.348502	4.439004	4.288889	4.465819	4.470941	4.686567	4.681601	4.415692	4.498308	4.406402	4.686796	4.69728	4.473127	4.317667	4.517467	4.438179
210689_at	4.322973	4.1735	4.31207	4.076649	4.261667	4.088166	4.31625	4.44434	4.565089	4.346626	4.338619	4.332154	4.424346	4.452893	4.171606	4.192492	4.029227	4.020416	4.140478
210690_at	3.707467	3.636442	3.705438	3.71219	3.793466	3.65262	3.636549	3.671289	3.521191	3.73617	3.622898	3.688678	3.533946	3.750928	3.80274	3.80307	3.731385	3.715189	3.815621
210691_s_at	6.495923	6.628575	6.415439	6.522345	6.227184	6.41769	6.152045	6.50614	5.72197	5.922987	5.946049	5.583357	5.776566	5.83983	5.845095	6.302066	6.11133	5.90392	6.022906
210692_s_at	8.090464	7.927636	7.889958	7.632166	7.758413	8.243569	8.211593	7.994035	7.445564	7.574892	7.347148	7.794481	7.951969	7.804898	7.59786	7.466808	7.624325	7.394748	7.624887
210693_at	4.618451	4.254893	4.292155	4.257659	4.307495	4.540708	4.54871	4.420126	4.513513	4.467081	4.345488	4.90368	4.666288	4.660099	4.449477	4.906496	4.589887	4.781828	4.812859
210694_s_at	4.45766	4.60368	4.388136	4.320263	4.536218	4.367865	4.368568	4.2388	5.098117	4.810082	5.816504	5.060364	5.381288	5.70179	5.391522	5.226309	5.390065	5.571781	5.683266
210695_s_at	4.743263	4.439014	4.363101	4.867195	4.501373	4.686171	4.563496	4.671751	4.136363	4.506939	4.550132	4.483995	4.587661	4.352157	4.587661	4.451283	4.579843	4.381058	4.299104
210697_at	4.006539	4.012132	3.980846	3.87011	3.901539	3.971979	3.924857	4.015062	4.057281	4.10294	3.944086	4.073074	3.99892	3.996355	3.943173	4.032081	4.099656	3.999136	3.915904
210698_at	3.77589	3.768433	3.827729	3.835084	3.921401	3.691043	3.881512	3.917733	3.680135	3.790337	3.995909	3.920173	3.750399	3.917733	3.944121	3.920857	3.942354	3.949525	4.038247
210699_at	3.873115	3.907174	3.891719	3.941303	3.791575	3.847628	3.941303	3.878909	3.88732	4.067771	3.961989	3.977617	3.936871	3.790848	3.951979	3.773543	4.076826	4.02286	3.974606
210701_at	4.163488	3.921823	3.775078	3.97901	4.37788	4.002581	4.06437	4.035855	4.370701	4.730694	5.172435	5.057727	5.150375	4.961605	4.608207	4.511556	4.519957	5.303737	5.302205
210702_s_at	3.97822	3.942971	3.972266	3.986593	4.000864	3.892681	4.013999	4.026729	4.073157	3.878224	3.934321	4.104949	3.94588	4.050472	3.998841	3.958165	3.903254	3.871144	3.937347
210703_at	3.69926	3.690801	3.880725	3.809901	3.927909	3.78956	3.850934	3.70751	3.722585	3.758628	3.805469	3.717108	3.746398	3.892904	3.821188	3.744462	4.094633	3.90826	3.727438
210704_at	4.101161	4.019567	4.128511	4.243149	4.140498	4.15658	4.115341	4.134419	3.937119	4.045172	4.015418	4.151485	4.084493	4.105247	4.002723	4.14287	4.258637	4.089528	4.105946
210705_s_at	4.198817	4.343641	4.297892	4.324296	4.340042	4.611691	4.322712	4.37547	4.264636	4.181861	4.253643	4.428754	4.279829	4.102138	4.326021	4.493617	4.227288	4.42702	4.41012
210706_s_at	6.72392	6.44249	6.69813	6.771991	6.588863	6.755657	6.871494	6.945048	6.208411	6.559264	6.279759	6.033778	6.735425	6.242079	6.17242	5.740091	6.259306	5.984416	6.332911
210707_x_at	7.556442	7.689535	7.762894	7.724144	7.709179	7.721641	7.540579	7.438665	8.010721	8.08252	8.241631	7.885745	8.09576	8.175354	7.979552	7.928435	7.952789	8.044039	7.96425
210708_x_at	4.378135	4.317523	4.300648	4.258155	4.234067	4.236886	4.336769	4.306334	4.414734	4.364364	4.553353	4.351674	4.3808	4.550777	4.444562	4.249257	4.303255	4.572299	4.335286
210709_at	3.777003	4.040831	4.005422	4.023944	4.069797	4.010986	3.990186	3.873047	4.103329	4.104033	4.141507	4.280441	4.060615	4.420756	4.059119	3.830009	4.077481	4.293561	4.39013
210710_at	4.068201	4.013295	3.95734	3.823956	3.882069	4.057041	4.072713	3.989522	4.023274	4.544798	4.623117	4.19277	4.52354	4.29116	4.41686	4.384507	4.186774	4.410856	4.192626
210711_at	4.505667	4.373147	4.440454	4.380205	4.432979	4.425008	4.479631	4.308495	4.822318	4.550701	4.750955	4.652323	4.775887	4.698935	4.537765	4.557798	4.739937	4.786332	5.054121
210712_at	3.54023	3.502667	3.597196	3.540033	3.594021	3.515816	3.551179	3.722651	3.594021	3.720097	3.594021	3.635508	3.589214	3.549345	3.594021	3.569566	3.674655	3.608517	3.5863
210713_at	4.03173	4.054268	4.267607	4.115754	4.040684	4.105155	4.187581	4.117313	4.37204	4.011016	4.295726	4.322125	4.367904	4.242682	4.26613	4.355725	4.123832	4.196755	4.1855
210714_at	4.290074	4.145037	4.166167	4.08265	4.28896	4.035299	3.968861	4.302257	4.337925	4.519953	4.319112	4.512335	4.934864	4.4077	4.402508	4.523757	4.601924	4.327037	4.422854
210715_s_at	10.95813	10.91836	10.8882	10.95086	10.89578	11.2537	11.2113	11.06207	10.78734	10.92885	10.84309	10.82001	10.95295	10.93723	10.92625	10.98576	11.11518	11.06149	11.10754
210716_s_at	6.957579	6.998863	7.158011	7.003852	6.94593	6.942356	7.158506	7.092621	6.332291	6.474844	6.637452	6.442078	6.218337	6.514708	6.795352	6.536285	6.748148	6.330915	6.711696
210717_at	4.101534	3.993867	4.047878	4.101275	4.052715	3.987632	3.979955	4.024506	4.193627	4.091904	4.297211	4.111082	4.306815	4.238727	4.076035	4.305365	4.419065	4.160871	4.288216
210718_s_at	3.82252	3.739114	3.695598	3.691711	3.563318	3.7951	3.750966	3.829062	3.748127	3.813982	3.780206	3.913002	3.782727	3.890973	3.838416	3.92305	3.91436	3.937607	3.898188
210719_s_at	9.342916	9.298193	9.185322	9.355289	9.240866	9.113008	9.055199	9.185476	9.150554	9.128878	9.126045	8.894486	9.15178	8.943308	9.125227	8.772181	8.73623	8.661697	8.770635
210720_s_at	4.69039	4.975932	4.678616	4.623131	4.747575	4.889494	4.811902	4.744064	4.545164	4.700411	4.778224	4.641773	4.882036	4.828545	4.457758	4.46767	4.616024	4.598989	4.616022
210721_s_at	3.645966	3.736179	3.722214	3.682176	3.704283	3.790516	3.655326	3.639841	3.607257	3.580139	3.808655	3.665125	3.647782	3.596841	3.731657	3.850821	3.700552	3.759334	3.815816
210722_at	3.730669	3.822564	3.958186	3.845231	4.119717	3.77443	4.025587	3.945231	4.003686	3.915475	3.987563	3.871822	4.017143	3.96971	4.041956	4.105176	3.962369	4.07028	3.889861
210723_x_at	4.024568	3.961128	3.930536	3.919084	3.843277	3.979542	3.73023	4.028966	4.085855	3.900957	4.058862	3.79859	4.17962	4.083985	3.987974	3.956513	4.031809	3.976381	4.014267
210724_at	3.877259	3.839837	3.882535	3.846053	3.869855	3.817036	3.910628	3.840238	3.615458	3.851722	3.906235	3.96342	3.97362	3.906087	3.903668	3.926151	3.987762	3.818863	3.761225
210726_at	3.87752	3.8517	3.788087	3.824719	3.893604	3.861233	3.814297	3.922453	3.956321	3.794048	4.196517	3.925852	3.820485	4.003813	4.028612	4.064485	4.017376	3.841152	3.880598
210727_at	4.029882	3.842093	3.869125	3.974249	3.868618	4.085153	4.101551	4.089972	4.13053	3.967916	4.064033	3.895787	3.906709	4.016281	4.018272	4.036173	3.831861	4.013704	3.880839
210728_s_at	4.462017	4.398236	4.418252	4.625469	4.420974	4.401986	4.340546	4.342131	4.612596	4.441704	4.440066	4.443069	4.562749	4.587574	4.533494	4.464241	4.58154	4.441704	4.388974
210729_at	3.741012	3.679738	3.664708	3.812958	3.694795	3.680572	3.736863	3.636239	3.585989	3.81694	3.773986	3.591514	3.744348	3.550709	3.778741	4.045797	3.744221	3.967559	3.768134
210730_s_at	3.868941	3.897646	3.858591	3.785404	4.063719	3.960155	3.790025	3.887274	3.796531	3.916287	4.00159	3.982501	3.849811	3.887364	3.967661	3.880626	3.838801	4.041636	3.912529
210731_s_at	4.505959	4.452286	4.486506	4.461594	4.461594	4.435993	4.425206	4.466407	4.562052	4.629375	4.663842	4.573896	4.414865	4.637163	4.385908	4.559515	4.688035	4.38917	4.303328
210732_s_at	6.067108	6.093881	5.44768	5.845216	5.481584	6.129579	6.200796	6.099992	6.50793	6.373656	6.826246	6.26249	6.41802	6.807611	6.585274	6.493587	6.576092	6.552494	6.758513
210733_at	6.556696	6.416975	6.136199	6.664716	6.237518	6.717451	6.650915	6.488793	6.585425	6.498632	6.284873	6.837813	6.607474	6.794694	6.470697	7.103113	7.408766	7.28416	7.420373
210734_x_at	6.706482	6.882859	6.779619	6.998253	6.625474	6.720256	6.726085	6.679757	6.724721	6.679757	6.586791	6.674686	6.391332	6.964876	6.590105	6.966095	6.831311	6.655047	6.422787
210735_s_at	5.678173	5.178395	5.706028	5.632016	5.481584	6.160789	6.038325	5.739995	6.794149	7.191119	7.169362	7.338625	7.148314	6.893984	7.276003	6.54388	7.22288	6.908396	7.393552
210736_x_at	4.2093	4.295516	4.362211	4.156558	4.265367	4.393372	4.28971	4.502042	4.203019	4.252273	4.325058	4.019453	4.126135	4.136099	4.055799	4.005627	4.058776	4.347268	4.15834
210737_at	4.737857	4.941614	4.880751	4.790213	5.059783	4.837388	4.985669	4.86121	4.868362	4.677715	4.978186	4.924355	4.808117	4.74772	4.980742	4.66444	5.031908	4.59237	4.678021
210738_s_at	3.91985	3.938117	3.972828	3.972699	3.92585	4.000525	3.856524	3.955811	3.843899	3.955811	4.038996	3.858323	3.805655	3.912879	3.923988	4.036387	4.103589	4.009111	3.929544
210739_x_at	4.420123	4.365571	4.357561	4.464927	4.123264	4.305202	4.405286	4.206553	4.336155	4.32753	4.478334	4.326811	4.18998	4.356801	4.210666	4.326811	4.329944	4.440137	4.17934
210740_s_at	8.156758	8.1678	8.223618	8.27673	8.340323	8.165514	7.828222	7.999625	8.546693	8.645026	8.308421	8.448561	8.428627	8.246143	8.511211	8.453792	8.099675	8.052767	8.104657
210741_at	3.97823	3.783858	3.833634	3.880805	3.789567	3.832948	3.911865	3.970702	3.911613	3.932718	3.990516	3.941492	3.922586	3.88826	3.876933	3.852972	3.913455	3.722784	3.811948
210742_at	4.038265	3.987206	4.008775	3.952116	3.795642	3.861585	3.905279	3.984786	3.970338	4.03758	3.977365	4.345939	4.045299	3.970894	4.222816	4.212475	4.172399	4.103306	4.162227
210743_s_at	3.98994	4.060936	3.948858	3.810045	3.950262	4.020579	4.139658	3.892702	4.0119	3.988277	3.932092	3.879586	3.858342	4.051857	3.942176	3.886481	4.214031	4.199506	4.065964
210744_s_at	3.773416	3.931127	3.971071	3.885547	3.899493	3.831418	3.721363	3.695468	3.941501	4.075497	4.131763	4.014441	4.0107	4.283727	3.993439	3.901849	3.887709	4.066118	3.866457
210745_at	4.129597	4.28094	4.141682	4.141688	4.108604	4.013532	4.077982	3.925741	4.164889	3.912546	4.302392	4.304465	4.282834	4.211939	4.081076	4.131027	4.11157	4.031879	3.942487
210746_s_at	4.152978	4.289892	4.25736	4.207771	4.134145	4.321205	4.229544	4.210114	4.260305	4.233113	4.352507	4.151455	4.267233	4.508202	3.996263	4.210042	4.468083	4.114785	4.179723
210747_at	4.253514	4.1893	4.25744	4.231993	4.24637	4.17782	4.112771	3.967207	4.253514	4.308563	4.241243	4.253514	4.30433	4.318254	4.482053	4.314731	4.28686	4.484467	4.262348
210748_at	4.18608	4.275728	4.223553	4.113439	4.518558	4.246502	4.275728	4.149611	4.460874	4.158754	4.180638	4.526467	4.145351	4.23446	4.315161	4.309999	4.275728	4.171588	4.275728
210749_x_at	10.48484	10.39397	10.60494	10.35172	10.58834	10.55075	10.76569	10.70926	10.60221	10.55999	10.90384	10.58438	10.78898	10.7892	10.78545	10.3187	10.27897	10.18968	10.36665
210750_s_at	4.020553	3.99465	3.977939	3.938941	3.948936	3.977939	4.107185	3.945231	4.235162	3.977939	4.115599	4.00983	4.135127	4.075078	4.007819	3.934388	3.974303	3.979609	3.805963
210751_s_at	4.110039	4.13317	4.097472	4.003986	4.070291	4.023337	4.220035	4.150583	4.002625	4.084466	4.283182	4.018157	4.170559	4.099168	3.864856	4.198668	4.146533	4.014462	3.964753
210752_s_at	4.195803	4.220257	4.32839	4.252835	4.282104	4.020263	4.26007	4.161826	4.228223	4.090796	4.185617	4.09701	4.282124	4.2336	4.328706	4.185617	4.102953	4.132393	4.124473
210753_s_at	4.135889	3.949207	3.968913	3.857529	3.817233	3.846611	3.977031	4.061654	3.983824	4.027892	4.013743	3.927196	3.959356	4.021105	3.891209	3.983775	3.982729	4.013175	3.939605
210754_s_at	6.336642	6.078989	6.174999	6.642008	6.838007	6.324397	6.224019	6.401474	5.997253	5.691044	6.195322	5.844215	6.110285	5.54075	6.234602	5.989943	5.94025	5.532991	6.072877
210755_at	3.80678	3.850829	3.867375	3.794073	3.839993	3.765922	3.854881	3.751873	3.700298	3.75709	3.853001	3.80678	3.715664	3.665215	3.803596	4.038568	3.885748	3.887549	3.681819
210756_s_at	9.574736	9.285613	9.500628	9.011786	9.791019	9.638124	9.76004	9.519087	10.26542	10.43509	10.52242	10.43505	10.59096	10.50818	10.57696	10.25284	10.2185	10.55996	10.55178
210757_x_at	6.99518	7.102696	6.948533	7.209081	7.140388	7.001397	7.137156	6.730552	6.120581	6.45525	6.514056	6.318325	6.226094	6.539213	6.392093	6.432765	6.754622	6.613791	6.706235
210758_at	4.565324	4.342795	4.571142	4.770784	4.512682	4.300241	4.346144	4.372255	4.408984	4.416015	4.658179	4.547202	4.512682	4.614966	4.520563	4.63616	4.652102	4.433957	4.497833
210759_s_at	10.32404	10.55492	10.32809	10.3933	10.36926	10.29213	10.20417	10.3744	10.05296	10.11554	9.932575	9.921613	9.788783	10.13639	10.07701	10.36878	10.26599	10.21168	9.936284
210760_x_at	3.904169	3.853839	3.812364	3.740525	3.942001	4.007639	3.869334	4.038549	3.891211	4.033185	4.183071	4.113203	3.934023	4.14422	4.041144	4.102066	3.973926	3.950262	3.983705
210761_s_at	5.986736	5.67009	5.691799	5.49952	5.918387	5.852636	5.639889	5.725809	5.095207	5.528666	5.507592	5.468983	5.603027	5.351377	5.271518	4.703922	4.943488	5.139456	5.468983
210762_s_at	5.910219	6.1215	5.79872	5.681237	5.915139	5.805043	5.79872	5.710342	5.601521	5.530092	5.468983	5.730112	5.833156	5.729944	5.785237	5.741386	5.858909	5.422959	5.79358
210763_x_at	4.568879	4.691663	4.716313	4.721887	4.716313	4.516235	4.587583	4.404526	4.75543	4.716313	5.187405	4.868001	4.803684	4.634236	4.992051	4.485225	4.847306	4.87396	4.648217
210764_s_at	10.52607	10.38608	10.27941	10.38022	10.32775	10.55525	10.73452	10.61018	10.14073	10.09451	10.05097	10.34492	10.04169	10.37256	10.38919	10.02858	9.954989	10.31097	9.975095
210765_at	4.317057	4.151273	4.157466	4.082815	4.122434	4.172378	4.170016	4.075567	4.234168	4.323388	4.270552	4.262879	4.393108	4.472666	4.131157	4.768776	4.421937	4.445808	4.322278
210766_s_at	8.978703	8.607487	8.619685	8.83815	8.861502	8.771048	8.70364	8.88468	8.461943	8.41663	8.126646	8.392597	8.488283	8.35607	8.215126	8.602215	8.613367	8.324104	8.428127
210767_at	4.022647	3.85906	3.887713	3.878919	4.072867	3.92906	3.849414	3.982155	4.136882	3.803956	4.027604	4.011905	3.869283	3.875108	3.929389	4.164209	3.953328	3.978391	4.102259
210768_x_at	6.554883	6.760831	6.635814	6.732649	6.431537	7.045936	7.014152	6.74613	6.93234	6.680042	6.583167	6.87686	6.640782	6.595231	7.056977	6.757937	6.794225	6.738419	6.573349
210769_at	4.488103	4.486629	4.271179	4.288392	4.38236	4.465514	4.338328	4.512857	4.535963	4.383082	4.573232	4.637737	4.442837	4.78409	4.900104	4.431651	4.574995	4.330584	4.442837
210770_s_at	4.245693	3.972286	3.965762	4.106439	4.307495	4.103666	4.077736	4.208517	4.154915	4.165365	4.117621	4.003939	4.303864	4.002084	4.12688	4.103394	4.041286	3.860537	3.934301
210771_at	3.709593	3.706162	3.779604	3.645948	3.80369	3.786211	3.95362	3.839427	3.69479	3.878631	3.674709	3.863849	3.739594	3.787642	3.681798	3.703055	3.715245	3.942314	3.834528
210772_at	3.839725	3.761401	3.892658	3.964614	3.970498	3.938174	3.950618	3.950002	4.043127	3.991261	3.982015	3.79159	3.908923	4.072985	3.979199	4.034697	4.341541	4.077299	3.925132
210773_s_at	3.771367	3.707273	3.889353	3.886334	3.869855	3.748833	3.963046	3.802031	3.786211	3.688659	3.89921	3.858771	3.87919	3.842062	3.858771	3.861189	3.928575	3.80588	3.865288
